meal_id,carbs,proteins,fats,calories,meal_type,diet_type,pct_carbs,protein_per_kg,water_intake_liters
284,237.58,95.34,63.31,1594.0,Breakfast,Paleo,0.4997817478056451,1.7500000000000002,2
285,297.07,119.0,78.91,1989.0,Snack,Low-Carb,0.5004400982113903,1.7415483682130837,3
286,208.26,82.44,54.88,3360.0,Lunch,Keto,0.5028248587570621,0.6750736980019653,3
287,420.0,169.0,113.3,2107.0,Snack,Low-Carb,0.4976745563883046,2.192811729596471,2
288,204.01,80.47,53.61,1727.0,Snack,Vegan,0.5036009405027122,1.233256704980843,2
289,230.12,92.77,61.68,2710.0,Snack,Vegan,0.4984512747200382,0.9447046843177188,2
290,220.14,87.69,58.04,1916.0,Breakfast,Vegetarian,0.5021212535924456,1.1940359477124185,1
291,207.36,81.6,55.1,2140.0,Snack,Low-Carb,0.5021613571143158,1.054945054945055,2
292,229.9,91.82,60.98,1722.0,Dinner,Paleo,0.5009533148117884,1.4934938191281717,3
293,276.51,109.8,72.96,1356.0,Breakfast,Vegan,0.5023162025178484,2.294191391558713,1
294,296.7,118.85,78.89,1688.0,Breakfast,Balanced,0.5002929757483527,2.043500687757909,2
295,286.16,113.12,75.7,2547.0,Lunch,Balanced,0.502383230484283,1.2575875486381325,3
296,262.74,104.81,69.67,1895.0,Lunch,Balanced,0.5011181415486141,1.513939043767153,3
297,230.46,92.32,61.32,2509.0,Snack,Keto,0.5001844818231145,0.943292122202922,2
298,279.22,111.34,73.82,3318.0,Snack,Paleo,0.5016033270158358,0.9174357284113382,3
299,295.55,117.76,78.8,3472.0,Dinner,Vegan,0.5004148253500618,0.9098354322799967,3
300,196.46,78.85,52.37,1674.0,Snack,Low-Carb,0.499717023725494,1.3763309478093908,3
301,278.15,110.16,73.97,1630.0,Lunch,Balanced,0.5014038044678387,1.9333099333099333,3
302,196.2,78.39,51.89,2348.0,Breakfast,Vegan,0.5013511182659691,0.9610150790731888,3
303,204.05,81.19,54.11,1743.0,Snack,Low-Carb,0.5013667495930465,1.3464344941956885,2
304,202.02,81.55,53.73,1843.0,Dinner,Low-Carb,0.4994777018883086,1.242193450114242,2
305,283.89,113.69,76.02,2556.0,Snack,Vegetarian,0.4992569795559463,1.200147788451388,3
306,254.79,102.65,67.89,1702.0,Lunch,Keto,0.4993997363740157,1.5202902843601898,1
307,246.44,98.37,65.16,2263.0,Lunch,Keto,0.5014854910260063,1.11847640704946,3
308,385.92,155.25,103.25,2242.0,Breakfast,Vegetarian,0.4989382435931,1.996014399588583,3
309,210.52,84.14,56.01,2127.0,Dinner,Keto,0.5004249047678475,1.063716814159292,1
310,198.92,79.72,52.52,1847.0,Dinner,Vegetarian,0.5012978503565938,1.2367359602854484,2
311,197.64,79.04,52.48,1543.0,Dinner,Balanced,0.5006586280271558,1.3634638606175609,2
312,202.42,81.11,53.5,1868.0,Lunch,Vegetarian,0.5011574503905621,1.2725133354251648,2
313,251.57,100.63,66.78,3223.0,Snack,Low-Carb,0.5006816530833607,0.8540994737735529,2
314,307.74,124.46,82.76,1447.0,Breakfast,Keto,0.4976310214905969,2.5902185223725285,2
315,312.77,125.59,83.36,2565.0,Snack,Keto,0.4996964468302657,1.414142551514469,3
316,217.09,87.98,58.36,2253.0,Lunch,Keto,0.4974792611943719,1.0621755402631898,3
317,312.22,124.7,82.91,1678.0,Lunch,Paleo,0.5007799123450701,2.1751264608407466,2
318,222.46,88.71,59.25,2178.0,Lunch,Vegetarian,0.5004921453600536,1.1365791159513132,1
319,292.52,116.52,77.97,2405.0,Breakfast,Keto,0.5004854804973715,1.3439446366782006,3
320,196.94,78.89,52.25,1372.0,Snack,Paleo,0.500619610185756,1.8689883913764511,2
321,201.69,80.59,54.41,1982.0,Breakfast,Keto,0.4983660837281707,1.101106708566744,3
322,405.66,162.07,107.99,1903.0,Lunch,Vegan,0.5003777564658031,2.3146243930305626,2
323,260.19,104.3,69.28,1690.0,Breakfast,Paleo,0.5000096085477641,1.837885462555066,2
324,264.5,104.59,70.16,2169.0,Snack,Paleo,0.5019451560869153,1.4982094255837273,2
325,285.12,113.81,76.17,1538.0,Dinner,Keto,0.4999364383561644,2.034865009833721,1
326,285.34,113.35,75.71,1701.0,Dinner,Vegetarian,0.5014432265008897,2.0353743939666007,3
327,213.96,84.59,57.4,2933.0,Lunch,Vegetarian,0.5002571896188918,0.7724408729796366,3
328,295.44,118.73,79.43,1875.0,Snack,Paleo,0.498307014399865,1.7360725252229858,3
329,205.5,81.67,54.63,1470.0,Lunch,Vegan,0.5011125674398756,1.4800652410293584,2
330,242.81,97.39,64.49,1834.0,Lunch,Paleo,0.5003271155619433,1.6340604026845638,2
331,208.62,84.27,56.12,1330.0,Breakfast,Vegan,0.4977097051245348,1.7729854828529348,1
332,155.15,62.45,41.46,1978.0,Breakfast,Vegetarian,0.4990591376232369,0.871476416410829,1
333,220.9,88.1,58.88,1301.0,Snack,Paleo,0.500362417323548,1.8300789364353969,2
334,235.55,93.73,62.79,1894.0,Lunch,Vegetarian,0.5005764438989921,1.4018845348489382,2
335,185.01,73.76,48.96,1593.0,Snack,Balanced,0.5014772450058277,1.2895104895104896,2
336,320.84,127.09,84.57,2144.0,Breakfast,Balanced,0.5027165716747949,1.5680444170265269,3
337,191.7,75.0,50.78,1832.0,Lunch,Low-Carb,0.503209040437847,1.0405105438401776,3
338,186.16,75.32,49.58,1738.0,Dinner,Vegetarian,0.4990416448858685,1.3974025974025972,2
339,207.75,83.39,55.5,3013.0,Breakfast,Paleo,0.4993810319339447,0.747825307147341,2
340,324.62,128.67,86.18,1210.0,Snack,Paleo,0.5015798947766902,2.740575079872204,2
341,269.54,107.5,71.94,2376.0,Breakfast,Vegan,0.5001623662797711,1.3167564919157275,3
342,334.91,133.31,88.9,1097.0,Breakfast,Low-Carb,0.5011784599959596,3.0352914389799635,1
343,272.57,109.31,72.38,2057.0,Lunch,Vegetarian,0.5003717403875279,1.4625367942199627,3
344,217.88,88.08,58.67,1685.0,Dinner,Vegetarian,0.4974798358325675,1.4401569653368216,2
345,196.63,78.94,52.19,2696.0,Dinner,Paleo,0.50033397159015,0.7935263369521511,2
346,233.41,93.2,61.43,1567.0,Dinner,Low-Carb,0.5021432682016447,1.4621901474741137,2
347,199.55,80.08,53.46,1749.0,Breakfast,Paleo,0.4989810334696123,1.2674897119341564,3
348,181.05,71.75,47.63,1237.0,Breakfast,Low-Carb,0.5029620729649205,1.417704011065007,1
349,332.07,133.52,88.44,1531.0,Dinner,Keto,0.499668963856872,2.325322187391153,2
350,191.14,76.52,50.8,1858.0,Lunch,Low-Carb,0.5004188920305791,1.1576399394856278,1
351,255.19,101.99,68.09,1744.0,Breakfast,Paleo,0.4999975508564654,1.50716713462391,1
352,247.29,98.54,66.07,1536.0,Dinner,Vegan,0.5000935311812735,1.6870398904297212,2
353,254.78,101.93,67.94,2038.0,Snack,Vegan,0.4999852818525241,1.4198356317035798,2
354,239.07,95.4,63.68,1701.0,Lunch,Balanced,0.5004081632653061,1.4467697907188355,2
355,164.23,65.89,44.2,1910.0,Breakfast,Vegan,0.4983159874988621,0.9899338942307692,2
356,177.89,72.39,48.72,2116.0,Breakfast,Balanced,0.4942761878299527,0.8920517560073936,3
357,281.47,112.71,75.42,2930.0,Dinner,Keto,0.4991709155397916,1.0209239130434782,3
358,386.54,155.33,103.14,2120.0,Dinner,Low-Carb,0.4994476280307778,1.9555583532670275,3
359,243.05,95.83,63.67,3041.0,Lunch,Vegetarian,0.5041093049182028,0.8108130975547847,2
360,199.17,79.4,52.87,3176.0,Lunch,Vegetarian,0.5010219418782348,0.7122353785432365,3
361,233.94,93.81,62.48,1786.0,Lunch,Keto,0.4995195695343027,1.5371128952973947,2
362,208.33,84.28,56.08,1946.0,Dinner,Balanced,0.4974569593352277,1.3109348265671177,2
363,183.55,73.17,48.85,1475.0,Dinner,Paleo,0.5006375594089448,1.3001066098081024,2
364,167.68,67.4,44.74,1908.0,Snack,Paleo,0.499426648200271,1.0221413406126785,2
365,234.27,94.51,62.72,1741.0,Breakfast,Balanced,0.4985528835922536,1.4347958099286473,2
366,262.64,105.83,70.15,2207.0,Snack,Vegetarian,0.4990238596257891,1.2484369470331484,2
367,250.15,100.95,67.23,2281.0,Breakfast,Vegetarian,0.4979422434771357,1.2722117202268433,1
368,240.46,96.18,64.92,3027.0,Dinner,Vegetarian,0.4981458846926727,0.8477743499338917,3
369,231.08,92.7,61.26,2314.0,Lunch,Keto,0.500590318772137,1.119971003986952,2
370,212.16,84.79,56.29,1920.0,Dinner,Balanced,0.5008469024616239,1.1832263466368966,3
371,243.11,96.01,64.18,1327.0,Breakfast,Keto,0.5027868259138617,2.0332486234646336,2
372,247.22,99.06,66.12,1613.0,Snack,Vegetarian,0.4993839006160994,1.923495145631068,1
373,283.7,113.43,75.62,1589.0,Snack,Balanced,0.5001101758406417,1.9303948264125257,1
374,220.69,87.71,58.06,3093.0,Snack,Paleo,0.5026706299042218,0.7896110911055095,3
375,174.33,69.53,46.14,2037.0,Snack,Low-Carb,0.5014165528151291,0.8930131004366813,2
376,339.37,136.27,91.22,1724.0,Breakfast,Vegan,0.4984248441366751,2.2280902550686728,2
377,184.59,74.88,50.59,1965.0,Lunch,Vegetarian,0.4944849617262371,1.118112587725847,2
378,240.36,95.44,63.55,2056.0,Dinner,Low-Carb,0.5020181186852205,1.21734693877551,2
379,251.71,100.74,66.67,2563.0,Breakfast,Paleo,0.5009577924501077,1.0544274649361522,3
380,427.96,171.38,114.08,2650.0,Breakfast,Paleo,0.4999415901497628,1.9297376421574144,3
381,230.21,92.27,61.5,1788.0,Dinner,Paleo,0.4995280511223703,1.304538385409303,2
382,281.79,112.41,74.93,2929.0,Snack,Paleo,0.5006996361891817,1.003750334851326,3
383,196.04,78.91,52.92,2278.0,Lunch,Balanced,0.4975381960306583,0.9509520366353336,3
384,222.73,88.19,58.7,1463.0,Dinner,Low-Carb,0.5027821984446776,1.6244243875483515,2
385,164.59,64.55,43.1,2246.0,Dinner,Paleo,0.5046992625300891,0.7978000247188234,3
386,239.0,96.16,64.27,1208.0,Snack,Balanced,0.4981579619294763,2.013400335008375,2
387,305.93,122.47,82.11,3022.0,Dinner,Vegan,0.4989500894972253,1.0495329505527466,3
388,231.4,92.64,61.39,1556.0,Lunch,Keto,0.5006842757225465,1.4556882463859209,2
389,200.42,80.53,54.02,1912.0,Breakfast,Paleo,0.4979440738394265,1.092969598262758,3
390,243.71,97.59,64.95,1783.0,Breakfast,Vegan,0.4999820489806386,1.557950191570881,3
391,208.04,82.68,55.36,1370.0,Dinner,Keto,0.500963205548064,1.6599076490664526,2
392,253.03,101.15,67.74,2692.0,Dinner,Vegan,0.4994719647844925,0.95668211482077,3
393,243.33,97.9,65.07,1972.0,Lunch,Low-Carb,0.498997718592192,1.502224950130428,3
394,179.03,71.35,47.67,2211.0,Breakfast,Balanced,0.5005906819055608,0.963538149898717,1
395,256.55,102.74,68.64,1876.0,Dinner,Vegetarian,0.4993868374437934,1.3449404372300038,2
396,204.85,81.43,54.35,1518.0,Breakfast,Low-Carb,0.5013859398997718,1.3441729943875869,2
397,234.1,94.09,63.25,1666.0,Breakfast,Low-Carb,0.4975531479641447,1.4428768593773964,2
398,196.76,78.0,52.77,1949.0,Breakfast,Keto,0.5000349434868517,1.1746987951807228,2
399,195.21,77.12,51.52,1842.0,Breakfast,Keto,0.502794591113973,1.0606519048273966,2
400,283.38,113.47,75.56,1209.0,Breakfast,Balanced,0.4999117947994213,2.4417904024101573,2
401,239.47,95.14,63.9,1855.0,Breakfast,Balanced,0.5005800767164522,1.536002583144979,1
402,299.05,119.68,79.56,1536.0,Snack,Vegetarian,0.5003011342724262,2.108898678414097,2
403,259.27,103.26,69.08,2029.0,Lunch,Vegetarian,0.5005598887945014,1.4889689978370586,2
404,285.03,114.45,76.68,1170.0,Lunch,Vegetarian,0.4982954843446792,2.529840848806366,2
405,197.24,79.63,52.51,1317.0,Dinner,Balanced,0.4993196503952357,1.5929185837167432,3
406,203.38,81.22,54.18,1573.0,Lunch,Vegan,0.5003136492786067,1.4639509733237204,2
407,198.98,79.02,52.78,2231.0,Snack,Vegetarian,0.5015185693942105,0.9768821856842624,3
408,229.07,91.66,60.72,1263.0,Lunch,Vegetarian,0.5008636711490105,1.8656625279869727,2
409,307.48,122.48,81.88,2524.0,Snack,Low-Carb,0.5006268418567544,1.4233585124927368,3
410,186.22,74.23,49.72,1711.0,Lunch,Keto,0.5001611516974646,1.1184270001506704,2
411,250.71,100.84,67.07,2365.0,Snack,Low-Carb,0.4989675743719618,1.171060271745442,3
412,301.09,120.12,79.87,1844.0,Breakfast,Vegan,0.501050476978953,1.7043132803632235,2
413,202.85,82.05,54.42,1455.0,Dinner,Keto,0.4979808270630547,1.506057268722467,2
414,227.93,91.83,60.6,2994.0,Breakfast,Low-Carb,0.4997259433031505,0.8057383521979469,3
415,253.03,100.75,67.3,2182.0,Dinner,Vegetarian,0.5008461911501273,1.2680931403398363,1
416,310.58,124.34,82.84,3171.0,Breakfast,Paleo,0.4998792873122918,1.0771896387420947,2
417,243.53,97.8,64.69,2116.0,Lunch,Low-Carb,0.5001822821728035,1.407396747733487,2
418,243.69,97.54,64.94,1337.0,Snack,Balanced,0.5000359088530713,2.004933196300103,2
419,200.88,80.79,53.01,2115.0,Breakfast,Keto,0.501019472867057,1.0526384364820849,2
420,212.45,84.39,56.46,1326.0,Lunch,Paleo,0.5012090828664111,1.6132670617472755,2
421,241.9,97.81,64.3,2477.0,Dinner,Paleo,0.4993961414990142,1.187591063623118,3
422,211.8,84.1,56.47,1780.0,Dinner,Paleo,0.5007595325771502,1.1672449687716864,3
423,312.16,124.52,82.99,1674.0,Breakfast,Keto,0.5007318647914887,2.1565639071700726,3
424,314.24,126.87,84.22,1826.0,Snack,Vegetarian,0.4983151100926887,2.050921435499516,2
425,174.65,70.36,46.7,1422.0,Snack,Vegan,0.4988788437093849,1.498296422487223,1
426,202.92,80.56,54.06,1846.0,Dinner,Vegetarian,0.5008948076472113,1.1561423650975888,1
427,245.66,98.37,65.77,2243.0,Breakfast,Low-Carb,0.4992962577170296,1.1755497131931163,3
428,282.96,113.31,75.49,1851.0,Lunch,Vegan,0.4998211517825205,1.7920291001107072,1
429,167.06,66.47,44.03,2329.0,Breakfast,Keto,0.5022888025315886,0.7924415832141154,2
430,231.77,92.86,61.84,3442.0,Breakfast,Paleo,0.4997520322573689,0.753856145478162,2
431,216.07,86.47,57.93,1538.0,Lunch,Keto,0.4991423769729661,1.5810934357286524,1
432,250.01,100.22,66.31,1674.0,Dinner,Paleo,0.5005931791901728,1.6683868819710337,2
433,220.09,88.03,59.01,1272.0,Breakfast,Low-Carb,0.4991919799043984,1.806114074681986,2
434,252.91,100.35,67.23,2445.0,Breakfast,Vegetarian,0.5012809014374835,1.1932223543400713,3
435,158.37,61.2,42.23,2016.0,Breakfast,Vegetarian,0.5034211467397783,0.996580361504641,2
436,211.63,84.83,56.22,2396.0,Breakfast,Vegetarian,0.5003605584518448,0.9770790140520618,3
437,188.23,75.58,50.44,2042.0,Snack,Low-Carb,0.4988868274582559,0.9886200130804448,2
438,220.73,89.11,59.47,1502.0,Dinner,Paleo,0.4975346418045858,1.63564610866373,2
439,194.13,78.72,51.17,2356.0,Dinner,Vegan,0.5003576192225164,0.9651790093182931,3
440,237.28,94.49,62.45,1589.0,Snack,Balanced,0.5024111628103942,1.5321874493270633,2
441,222.4,88.27,59.56,1597.0,Dinner,Keto,0.5001349284879014,1.4877802123714816,2
442,233.56,92.63,61.56,2379.0,Snack,Keto,0.5026038304282333,1.0621488361426443,3
443,151.33,61.29,40.72,2506.0,Breakfast,Paleo,0.4974033657638707,0.6989394457748889,3
444,209.55,84.11,56.08,1290.0,Lunch,Low-Carb,0.4991187118902438,1.8111541774332476,2
445,328.76,131.6,88.54,1309.0,Lunch,Low-Carb,0.4984421786756623,3.0826891543687047,1
446,180.61,71.54,48.02,1551.0,Dinner,Vegan,0.5014228404058912,1.2055948769801146,1
447,238.37,95.58,63.08,2104.0,Snack,Low-Carb,0.5009035891401193,1.2211575316213108,2
448,401.27,161.08,107.66,2169.0,Breakfast,Vegan,0.4987291585102879,2.1414517415580963,2
449,179.05,72.82,47.61,2597.0,Breakfast,Low-Carb,0.4987569378190352,0.7179335502316868,3
450,261.02,103.78,68.73,1259.0,Lunch,Vegetarian,0.5025002767390038,2.350090579710145,2
451,234.93,94.15,62.32,1216.0,Snack,Vegetarian,0.5005966332836138,2.0574737762237763,2
452,243.17,97.35,64.5,1417.0,Lunch,Paleo,0.5007155432466102,2.1250818598559262,2
453,174.72,70.54,47.63,2052.0,Breakfast,Keto,0.4957615396074369,0.9002041858090863,1
454,299.23,119.0,80.25,2427.0,Lunch,Balanced,0.4997223579119645,1.340694006309148,3
455,196.26,77.91,51.9,2011.0,Breakfast,Vegetarian,0.5020143498446074,1.0188309140839544,2
456,167.29,66.8,44.29,1751.0,Dinner,Vegetarian,0.5012547098436669,1.0546258288601198,2
457,221.94,88.78,59.55,2035.0,Breakfast,Vegetarian,0.4990696131727034,1.128511503749841,2
458,303.16,122.29,81.27,2502.0,Lunch,Keto,0.4983663689827924,1.411472760849492,3
459,246.33,97.6,65.64,2448.0,Snack,Vegetarian,0.5010577275131199,1.01592588737379,2
460,189.77,75.24,50.64,1697.0,Dinner,Balanced,0.5007784668162027,1.2617809827268152,2
461,300.42,119.91,79.85,2558.0,Snack,Balanced,0.5007062588282353,1.3593696859766466,3
462,282.34,113.26,75.51,1408.0,Snack,Keto,0.4992771851334444,2.47292576419214,2
463,230.09,91.0,61.13,1879.0,Snack,Low-Carb,0.5016870806146533,1.3411938098747238,2
464,206.59,82.25,55.03,2576.0,Breakfast,Balanced,0.5006330916074468,0.8554342173686947,3
465,395.09,158.33,105.43,3044.0,Snack,Keto,0.4997106765110432,1.4684659617881657,3
466,228.95,91.5,61.42,1688.0,Snack,Balanced,0.4991878250062684,1.527290936404607,3
467,232.26,92.58,62.18,2456.0,Breakfast,Paleo,0.4997579317690346,1.057936235858759,3
468,241.96,95.99,64.74,1506.0,Breakfast,Vegetarian,0.5003153334780766,1.746225213752956,2
469,292.63,117.86,79.01,2030.0,Breakfast,Vegetarian,0.4974479930303223,1.5485481539876496,2
470,205.6,82.34,55.34,2915.0,Lunch,Low-Carb,0.4984786219102689,0.7698924731182796,2
471,281.4,112.47,74.92,2068.0,Lunch,Keto,0.5003200341369746,1.542798353909465,2
472,192.78,77.56,51.56,1510.0,Snack,Paleo,0.4989776109745049,1.4267844002943342,2
473,346.95,139.16,92.51,1234.0,Dinner,Paleo,0.4997425306892615,3.457391304347826,1
474,241.37,96.48,63.89,3208.0,Dinner,Vegetarian,0.5011809531719623,0.7906900508113425,3
475,224.41,89.65,60.47,2472.0,Dinner,Vegan,0.4985587096702527,0.9744565217391304,3
476,229.57,91.55,61.65,1906.0,Breakfast,Keto,0.4992470084215448,1.3364963503649634,2
477,276.74,110.48,73.62,1477.0,Lunch,Paleo,0.5005561936458267,1.954014856738592,3
478,254.93,102.7,67.83,2048.0,Dinner,Keto,0.4996202823139751,1.3386339937434828,2
479,238.66,96.13,64.13,2018.0,Breakfast,Vegan,0.4981605464612045,1.2872254954472413,2
480,168.65,67.66,44.85,2482.0,Lunch,Balanced,0.5001149092957914,0.7775224086416915,3
481,229.56,92.76,61.17,3084.0,Dinner,Paleo,0.4990950152461396,0.8136128409788616,3
482,234.57,92.79,61.65,2093.0,Dinner,Balanced,0.5032907970326504,1.310223100818978,1
483,171.77,68.93,45.33,2749.0,Lunch,Vegan,0.5012365312926312,0.6567889471176751,2
484,295.42,117.92,78.31,1793.0,Breakfast,Vegetarian,0.5011046795157221,2.060817895840615,2
485,220.4,87.6,58.38,1266.0,Snack,Balanced,0.5016444560776593,2.212679969689315,2
486,297.79,118.18,79.97,1969.0,Snack,Vegan,0.4997294020414413,1.5696639659981404,2
487,193.74,77.21,51.35,2786.0,Lunch,Low-Carb,0.5012840001293702,0.7983662496122428,2
488,252.17,101.46,67.54,2214.0,Lunch,Balanced,0.498758888042801,1.3860655737704917,2
489,268.77,108.26,71.34,1777.0,Breakfast,Vegan,0.4999953492265764,1.5345145287030475,2
490,300.31,119.94,80.25,1689.0,Lunch,Keto,0.4998398002704671,2.08518776077886,2
491,227.34,90.73,60.56,1749.0,Snack,Keto,0.5003851825765413,1.5768161279110184,2
492,279.8,111.45,74.14,1584.0,Dinner,Paleo,0.5013752878248949,2.083956619296933,1
493,245.38,97.93,65.36,2205.0,Breakfast,Keto,0.5003976589106185,1.1570179584120983,3
494,212.21,84.12,56.58,1259.0,Dinner,Low-Carb,0.5009265051282353,1.917920656634747,1
495,152.86,61.61,40.59,2408.0,Lunch,Keto,0.4998732821556749,0.7065366972477064,3
496,293.15,117.57,78.29,1849.0,Lunch,Paleo,0.4995122449935889,1.6575496968842518,2
497,313.36,124.91,83.63,2204.0,Dinner,Low-Carb,0.5002254813927965,1.3857333037497226,2
498,196.51,78.47,52.7,1202.0,Snack,Vegetarian,0.4993202983064628,1.5823754789272029,3
499,250.3,100.81,66.99,3293.0,Lunch,Keto,0.4987670311604852,0.7727272727272727,3
500,285.06,115.3,76.39,1314.0,Breakfast,Balanced,0.4981498066799187,2.0774774774774776,2
501,204.7,81.28,55.27,1851.0,Dinner,Balanced,0.498857647668078,1.3825480523898623,2
502,195.75,79.24,53.04,2338.0,Breakfast,Balanced,0.4964116349250627,0.9305930710510862,3
503,226.77,92.4,61.14,1655.0,Snack,Vegan,0.4965023481887747,1.5140095035228576,3
504,303.39,121.62,80.88,1362.0,Snack,Vegetarian,0.4998270152720802,2.713520749665328,2
505,209.17,83.89,56.04,1413.0,Snack,Low-Carb,0.4990337587975665,1.886864597390913,2
506,200.8,79.78,53.01,2411.0,Breakfast,Balanced,0.5021851807854146,0.8950970492538989,3
507,219.64,88.82,58.66,1500.0,Lunch,Vegan,0.4986774739184234,1.778534241089307,2
508,341.07,136.97,90.51,2276.0,Lunch,Keto,0.5003318969469148,1.66044369014426,3
509,209.27,83.77,55.51,1331.0,Dinner,Paleo,0.5007208015552564,1.644483706321162,3
510,420.67,168.59,111.98,2051.0,Snack,Balanced,0.5000742972961728,2.1906185031185035,2
511,242.48,97.52,64.54,1435.0,Dinner,Vegan,0.4997372298877816,1.738944365192582,2
512,232.34,93.71,62.1,2622.0,Snack,Keto,0.4988245397455853,0.9163895951496184,3
513,404.68,160.97,106.99,2305.0,Snack,Balanced,0.5018493199525037,2.132335408663399,2
514,271.53,109.14,72.27,2672.0,Breakfast,Paleo,0.499799826055745,1.137704576253518,2
515,258.29,102.97,69.44,1481.0,Dinner,Low-Carb,0.4991111111111111,1.8008044770898917,2
516,298.18,119.99,79.37,1680.0,Snack,Low-Carb,0.499671136694023,2.012917295755745,1
517,270.93,108.05,71.84,1896.0,Dinner,Vegetarian,0.5011468314157819,1.539173789173789,2
518,240.76,96.77,64.92,1477.0,Dinner,Vegetarian,0.4978494623655914,1.813530734632684,2
519,272.21,109.16,72.39,2053.0,Breakfast,Paleo,0.5001584756935035,1.463074654872001,3
520,282.95,113.69,76.17,2633.0,Snack,Balanced,0.4981316761219845,1.1918440088059543,3
521,280.91,112.42,74.85,2141.0,Breakfast,Low-Carb,0.5000689817843584,1.5239257150603227,2
522,242.57,97.37,65.05,1748.0,Snack,Low-Carb,0.4988047562988058,1.566693483507643,3
523,387.88,155.38,103.25,1828.0,Breakfast,Balanced,0.5001208784478562,2.309453032104637,1
524,308.54,123.39,81.94,3055.0,Snack,Paleo,0.5006368703299556,1.0670183327568314,3
525,196.98,79.45,52.62,2367.0,Lunch,Balanced,0.498904577977585,0.9350358950217724,3
526,250.63,100.6,66.57,2624.0,Snack,Vegetarian,0.5002469998253537,1.0122761118937411,2
527,338.51,134.47,89.75,1727.0,Breakfast,Vegetarian,0.5015575977804695,2.180476730987514,2
528,272.63,109.19,72.14,2662.0,Snack,Vegetarian,0.5010337508155145,1.1305653344377715,2
529,271.66,108.67,72.2,1695.0,Snack,Paleo,0.5004974391097682,1.6209725536992838,3
530,186.76,74.17,48.85,2370.0,Snack,Keto,0.5036100231230238,0.9059484548674728,3
531,277.8,112.0,73.97,3343.0,Dinner,Low-Carb,0.499431442786964,0.9017713365539451,3
532,241.42,97.45,64.52,2377.0,Lunch,Low-Carb,0.4987604330220643,1.1879800073143971,3
