workout_id,max_bpm,avg_bpm,resting_bpm,session_duration_hours,calories_burned,workout_type,cal_balance
418,163.34,166.23,60.07,1.1,1331.0,Hiit,6.0
419,167.94,131.55,50.82,1.35,1459.22,Strength,655.78
420,171.2,129.75,53.01,1.38,1491.64,Strength,-165.6400000000001
421,187.92,136.27,73.85,1.93,2762.02,Hiit,-285.02
422,196.87,142.49,71.83,1.12,737.86,Yoga,1042.14
423,198.42,135.02,65.18,1.31,1415.98,Strength,258.02
424,198.01,139.24,58.07,1.88,2197.91,Strength,-371.9099999999999
425,184.12,127.73,62.8,1.36,980.83,Yoga,441.17
426,181.82,134.61,51.13,1.19,1439.9,Hiit,406.0999999999999
427,163.7,150.9,51.16,1.66,2370.15,Hiit,-127.15000000000008
428,162.88,159.01,58.99,1.3,934.44,Yoga,916.56
429,182.15,138.19,55.21,1.33,1435.2,Strength,893.8
430,160.68,165.33,64.97,1.33,1437.6,Strength,2004.4
431,174.9,169.24,64.74,1.46,1052.08,Yoga,485.9200000000001
432,164.9,146.72,62.18,1.15,1103.08,Cardio,570.9200000000001
433,168.1,158.69,66.76,1.25,900.0,Yoga,372.0
434,164.93,137.56,68.9,1.67,1953.9,Strength,491.0999999999999
435,181.07,162.54,72.73,1.99,2328.3,Strength,-312.3000000000002
436,168.27,148.72,67.91,1.72,2010.85,Strength,385.1500000000001
437,191.99,120.84,50.06,1.49,1429.21,Cardio,612.79
438,190.18,132.39,60.12,1.13,745.8,Yoga,756.2
439,184.21,136.99,51.02,1.59,1239.25,Yoga,1116.75
440,196.98,125.02,73.0,1.61,1671.82,Cardio,-82.81999999999994
441,197.77,153.39,53.17,1.22,1315.4,Strength,281.5999999999999
442,177.59,164.65,50.05,2.01,2876.51,Hiit,-497.5100000000002
443,195.96,134.02,53.89,1.97,1535.42,Yoga,970.58
444,176.03,167.75,55.04,1.47,1587.6,Strength,-297.5999999999999
445,160.96,129.94,70.7,1.03,906.4,Cardio,402.6
446,169.22,150.79,58.07,1.23,811.06,Yoga,739.94
447,195.55,131.34,55.15,1.42,1023.25,Yoga,1080.75
448,181.3,141.03,71.94,1.18,1274.4,Strength,894.5999999999999
449,171.01,130.66,68.86,0.98,1186.88,Hiit,1410.12
450,196.04,122.11,58.12,0.58,700.52,Hiit,558.48
451,164.09,138.59,72.85,1.05,1270.5,Hiit,-54.5
452,163.33,158.74,62.04,1.37,1806.89,Hiit,-389.8900000000001
453,160.98,155.71,68.97,1.28,1383.55,Strength,668.45
454,198.47,121.11,66.93,1.71,2003.78,Strength,423.22
455,176.86,156.6,72.95,1.17,1263.6,Strength,747.4000000000001
456,178.0,125.15,56.02,1.89,1965.6,Cardio,-214.5999999999999
457,166.24,167.47,61.88,1.3,858.0,Yoga,1177.0
458,197.17,167.01,50.11,1.66,1723.74,Cardio,778.26
459,189.77,160.07,72.11,1.48,1064.71,Yoga,1383.29
460,165.71,165.52,56.0,1.97,2819.27,Hiit,-1122.27
461,186.87,157.81,67.09,1.57,1223.66,Yoga,1334.34
462,193.18,143.94,57.98,1.0,1080.9,Strength,327.0999999999999
463,179.08,148.54,67.21,1.17,1415.7,Hiit,463.3
464,197.92,151.14,49.95,1.08,1306.8,Hiit,1269.2
465,171.66,138.28,53.18,1.27,1538.1,Hiit,1505.9
466,169.57,124.05,74.02,0.55,482.24,Cardio,1205.76
467,177.16,164.83,49.84,2.01,2346.27,Strength,109.73000000000002
468,198.4,137.93,68.18,1.18,848.18,Yoga,657.82
469,191.79,161.2,50.11,1.24,1499.04,Hiit,530.96
470,169.93,129.94,49.91,1.0,718.8,Yoga,2196.2
471,168.96,150.54,69.96,1.1,792.0,Yoga,1276.0
472,165.95,143.47,68.0,1.62,1895.4,Strength,-385.4000000000001
473,167.72,168.35,54.74,0.99,652.81,Yoga,581.19
474,179.05,160.24,60.12,1.23,1181.78,Cardio,2026.22
475,178.06,139.84,74.24,0.8,703.36,Cardio,1768.64
476,178.95,148.31,67.26,1.17,1159.35,Strength,746.6500000000001
477,178.2,137.63,70.0,0.61,738.1,Hiit,738.9
478,196.55,157.87,64.92,1.08,1309.18,Hiit,738.8199999999999
479,179.8,154.97,52.08,1.41,1861.2,Hiit,156.79999999999995
480,177.06,123.12,72.27,1.51,1178.71,Yoga,1303.29
481,177.21,136.91,54.12,1.26,1247.4,Strength,1836.6
482,191.9,140.31,62.84,1.46,1925.59,Hiit,167.41000000000008
483,175.84,130.1,62.16,0.68,822.8,Hiit,1926.2
484,195.93,154.1,66.18,1.76,2059.2,Strength,-266.1999999999998
485,187.78,147.99,74.49,1.04,1123.2,Strength,142.79999999999995
486,193.45,130.04,50.96,0.64,634.75,Strength,1334.25
487,161.17,150.91,61.81,1.25,1239.75,Strength,1546.25
488,191.32,158.11,66.93,1.31,1296.9,Strength,917.1
489,169.19,151.14,58.08,1.0,1212.2,Hiit,564.8
490,161.57,133.27,63.03,1.76,1830.4,Cardio,-141.4000000000001
491,184.12,155.72,53.12,1.19,1573.42,Hiit,175.57999999999993
492,174.7,148.66,53.97,1.13,1366.06,Hiit,217.94000000000003
493,167.8,123.17,50.05,1.8,1872.0,Cardio,333.0
494,179.85,159.85,72.93,1.39,1376.1,Strength,-117.09999999999992
495,195.9,133.87,54.01,1.96,2036.83,Cardio,371.1700000000001
496,160.2,142.75,58.06,0.74,651.2,Cardio,1197.8
497,199.14,150.43,55.01,0.9,892.62,Strength,1311.38
498,181.88,156.51,51.76,0.56,369.26,Yoga,832.74
499,187.08,155.1,59.97,0.69,455.4,Yoga,2837.6
500,163.93,152.05,67.07,0.79,954.16,Hiit,359.84000000000003
501,178.42,149.79,55.72,1.14,820.12,Yoga,1030.88
502,178.25,123.06,68.97,1.77,2529.15,Hiit,-191.1500000000001
503,170.35,124.17,74.08,0.55,666.1,Hiit,988.9
504,165.32,129.07,73.08,0.83,1003.39,Hiit,358.61
505,198.19,136.95,69.06,1.07,1028.06,Cardio,384.94000000000005
506,192.14,162.0,64.18,1.82,2596.59,Hiit,-185.59000000000012
507,174.8,145.61,57.9,1.28,1127.42,Cardio,372.5799999999999
508,161.78,126.2,53.96,1.45,1435.5,Strength,840.5
509,177.12,157.85,57.15,1.44,1556.5,Strength,-225.5
510,196.14,149.7,56.12,0.98,971.96,Strength,1079.04
511,198.12,138.0,68.12,1.2,1585.32,Hiit,-150.31999999999994
512,185.01,135.1,71.94,0.97,959.43,Strength,1662.5700000000002
513,181.45,140.96,71.95,1.19,1572.11,Hiit,732.8900000000001
514,179.93,161.49,62.04,1.35,970.38,Yoga,1701.62
515,198.68,163.96,65.01,1.49,1072.8,Yoga,408.2000000000001
516,188.88,129.68,73.0,0.64,563.2,Cardio,1116.8
517,169.5,151.15,57.92,0.98,972.85,Strength,923.15
518,194.05,126.0,72.95,1.02,896.78,Cardio,580.22
519,189.09,126.91,59.85,1.22,1314.31,Strength,738.69
520,188.9,139.82,63.69,1.01,1332.09,Hiit,1300.91
521,168.59,151.02,70.24,1.1,1450.79,Hiit,690.21
522,164.08,149.77,62.08,1.3,936.78,Yoga,811.22
523,181.64,139.77,50.12,0.72,871.2,Hiit,956.8
524,184.53,123.15,64.95,1.12,739.87,Yoga,2315.13
525,177.94,123.55,68.99,1.78,2541.48,Hiit,-174.48000000000002
526,196.92,161.72,73.92,0.84,1017.32,Hiit,1606.6799999999998
527,178.28,138.05,71.08,1.78,1849.78,Cardio,-122.77999999999996
528,180.43,161.92,62.0,1.35,1777.54,Hiit,884.46
529,183.99,166.1,55.83,1.39,917.4,Yoga,777.6
530,167.02,125.33,72.89,1.99,2845.7,Hiit,-475.6999999999998
531,194.0,144.36,62.99,1.25,1200.0,Cardio,2143.0
532,174.06,152.73,49.93,1.07,1027.2,Cardio,1349.8
533,184.12,138.91,62.88,0.61,536.8,Cardio,789.2
534,161.27,149.26,54.12,1.32,872.78,Yoga,2125.2200000000003
535,165.24,147.03,61.96,1.16,1114.53,Cardio,768.47
536,196.04,150.16,56.11,0.96,846.34,Cardio,1439.66
537,192.85,159.89,74.07,1.29,1394.36,Strength,278.6400000000001
538,177.84,125.88,58.93,1.55,1613.24,Cardio,491.76
539,196.92,166.73,50.05,1.66,1943.69,Strength,386.31
540,199.34,143.84,53.87,1.2,1297.08,Strength,1389.92
541,192.39,155.27,69.21,1.02,896.78,Cardio,873.22
542,195.35,126.61,62.69,1.46,965.35,Yoga,1264.65
543,197.69,167.88,57.07,1.13,1490.36,Hiit,776.6400000000001
544,176.24,147.34,63.0,1.65,1717.32,Cardio,-265.31999999999994
545,186.57,160.72,72.92,1.2,1057.92,Cardio,426.0799999999999
546,181.93,121.88,66.86,0.76,668.19,Cardio,1520.81
547,161.65,159.66,64.01,1.88,1467.53,Yoga,1098.47
548,185.67,136.33,66.04,1.63,1905.63,Strength,468.3699999999999
549,173.7,150.21,65.92,1.33,1609.3,Hiit,1267.7
550,184.26,155.99,49.87,1.13,1218.37,Strength,348.6300000000001
551,183.9,159.92,63.89,0.52,343.2,Yoga,1089.8
552,163.07,121.28,49.88,1.39,1683.43,Hiit,365.57
553,189.13,133.22,50.0,1.76,1831.81,Cardio,441.19000000000005
554,168.1,163.81,70.17,1.31,1417.16,Strength,91.83999999999992
555,199.06,144.6,66.2,1.63,1269.44,Yoga,702.56
556,173.47,134.07,53.15,0.74,488.84,Yoga,636.1600000000001
557,160.0,146.78,69.83,1.13,1219.38,Strength,741.6199999999999
558,174.38,132.28,73.3,1.07,1028.06,Cardio,509.94000000000005
559,191.01,151.92,63.89,1.93,1504.24,Yoga,164.76
560,172.73,128.03,63.24,1.0,1079.1,Strength,356.9000000000001
561,185.96,125.76,59.86,1.86,2177.87,Strength,339.1300000000001
562,189.04,143.43,61.82,0.91,600.05,Yoga,668.95
563,184.84,142.77,72.03,1.31,863.03,Yoga,960.97
564,194.03,125.06,54.19,0.97,960.3,Strength,1169.7
565,170.94,125.04,62.07,1.03,1111.47,Strength,751.53
566,188.12,144.71,71.74,1.33,1277.86,Cardio,1412.14
567,168.22,134.53,67.99,0.59,585.16,Strength,1382.84
568,173.77,150.05,64.1,1.07,771.04,Yoga,772.96
569,162.25,138.88,52.94,1.42,1874.4,Hiit,107.59999999999992
570,172.87,166.12,73.75,1.47,1940.4,Hiit,93.59999999999992
571,170.05,165.13,63.07,1.97,2819.27,Hiit,-1046.27
572,190.32,143.79,71.33,1.99,2331.88,Strength,174.1199999999999
573,179.13,130.0,70.94,1.8,1401.84,Yoga,982.16
574,191.3,126.15,69.01,1.09,720.05,Yoga,791.95
575,171.05,167.69,61.71,1.08,778.9,Yoga,1222.1
576,160.99,143.37,58.2,1.71,1777.03,Cardio,596.97
577,182.89,134.26,59.12,1.31,1727.76,Hiit,20.24000000000001
578,167.8,149.05,68.21,1.23,1083.38,Cardio,2346.62
579,166.97,127.87,52.95,1.46,1440.14,Strength,537.8599999999999
580,190.22,160.77,57.97,1.67,2389.94,Hiit,-464.94000000000005
581,185.82,135.98,66.08,1.64,1709.54,Cardio,707.46
582,192.26,159.25,66.91,1.99,2069.6,Cardio,-390.5999999999999
583,169.04,141.92,64.94,1.15,1244.07,Strength,513.9300000000001
584,162.75,167.98,66.98,0.77,679.45,Cardio,2379.55
585,195.28,127.09,62.71,1.46,964.48,Yoga,1342.52
586,190.03,156.92,67.21,1.48,1955.23,Hiit,674.77
587,168.69,135.82,64.31,1.08,1068.23,Strength,1896.77
588,198.28,147.5,51.08,0.54,356.72,Yoga,1642.28
589,170.57,136.83,69.97,0.51,336.29,Yoga,2699.71
590,161.1,134.0,62.65,1.46,1922.38,Hiit,1056.62
591,183.85,124.7,68.18,0.8,966.24,Hiit,912.76
592,188.96,157.69,68.0,1.48,1420.8,Cardio,830.2
593,169.13,151.12,67.29,1.05,1133.06,Strength,276.94000000000005
594,169.02,150.93,70.02,1.1,1055.12,Cardio,897.8800000000001
595,177.16,147.45,61.09,1.08,1167.37,Strength,911.63
596,191.74,154.96,69.01,1.03,1018.77,Strength,744.23
597,174.67,166.21,61.86,1.98,2057.62,Cardio,-342.6199999999999
598,175.58,168.15,54.98,1.46,1575.49,Strength,-226.49
599,198.38,128.18,70.01,0.85,747.32,Cardio,766.68
600,173.18,158.89,71.09,1.06,1018.45,Cardio,2088.55
601,160.84,142.84,57.95,1.71,2449.06,Hiit,-84.05999999999995
602,196.92,146.66,73.91,1.12,1210.61,Strength,914.39
603,170.67,151.84,60.06,1.37,985.58,Yoga,1376.42
604,160.98,147.19,54.12,1.78,1389.47,Yoga,282.53
605,180.97,159.97,70.04,1.89,2704.78,Hiit,-269.7800000000002
606,183.51,160.93,59.19,1.43,1027.88,Yoga,842.1199999999999
607,166.24,137.19,52.89,1.03,1358.47,Hiit,996.53
608,197.0,131.64,56.96,1.86,1938.86,Cardio,-171.8599999999999
609,163.98,156.17,73.18,1.24,1187.42,Cardio,-1.4200000000000728
610,174.65,167.91,57.35,0.54,535.57,Strength,2101.43
611,191.37,160.36,71.95,1.96,2287.91,Strength,174.09000000000017
612,197.34,162.89,73.82,1.82,1419.6,Yoga,911.4
613,166.0,161.4,67.69,0.54,356.72,Yoga,1514.28
614,167.13,162.58,52.14,1.29,1238.4,Cardio,765.5999999999999
615,190.16,137.08,52.01,1.26,1211.62,Cardio,940.38
616,174.14,136.95,50.32,1.4,1341.76,Cardio,936.24
617,199.14,157.57,72.96,0.71,469.03,Yoga,2789.9700000000003
618,191.86,154.55,68.96,1.01,667.81,Yoga,1131.19
619,197.89,122.3,71.78,1.2,1587.96,Hiit,99.03999999999996
620,169.83,127.13,69.94,1.14,1376.89,Hiit,362.1099999999999
621,193.72,154.25,60.02,0.96,1163.71,Hiit,722.29
622,162.99,129.91,60.96,1.18,848.18,Yoga,1097.8200000000002
623,195.6,129.31,65.96,1.41,1358.11,Cardio,483.8900000000001
624,184.1,160.15,63.92,0.5,605.0,Hiit,979.0
625,181.89,139.53,74.02,1.78,2547.36,Hiit,133.63999999999987
626,175.03,165.09,57.88,1.39,1225.42,Cardio,-1.4200000000000728
627,174.78,138.66,67.09,1.17,1262.55,Strength,920.45
628,198.68,120.21,49.99,1.93,2256.36,Strength,-548.3600000000001
629,167.27,145.05,61.17,0.82,541.2,Yoga,508.8
630,174.28,149.87,49.62,1.26,906.44,Yoga,1159.56
631,166.98,165.3,61.99,1.67,2388.1,Hiit,-577.0999999999999
632,175.7,161.05,71.02,1.42,1363.2,Cardio,291.79999999999995
633,191.15,158.24,67.09,1.32,1304.42,Strength,636.5799999999999
634,190.18,142.97,50.18,1.2,1151.04,Cardio,1223.96
635,162.62,133.3,71.95,1.56,1825.2,Strength,530.8
636,190.15,141.91,54.08,0.75,658.8,Cardio,1485.2
637,181.91,157.37,51.9,0.56,677.6,Hiit,653.4
638,163.85,128.58,58.04,1.87,2667.93,Hiit,-351.92999999999984
639,163.95,165.45,67.93,1.83,2137.81,Strength,-378.81
640,161.49,123.8,49.91,1.8,1404.0,Yoga,190.0
641,161.14,165.98,67.05,1.09,1440.0,Hiit,293.0
642,166.79,127.94,53.31,1.46,1445.4,Strength,669.5999999999999
643,177.88,140.2,73.98,0.8,968.88,Hiit,1440.12
644,176.99,157.62,56.9,1.43,1544.4,Strength,-117.40000000000008
645,167.07,127.88,58.94,1.86,2172.85,Strength,-42.84999999999991
646,176.8,156.88,56.94,1.45,1044.87,Yoga,777.1300000000001
647,166.98,163.08,52.01,1.28,1229.82,Cardio,803.1800000000001
648,182.75,134.44,73.11,1.19,1569.49,Hiit,-122.49
649,170.08,129.35,52.14,1.73,1350.44,Yoga,459.56
650,177.08,121.87,57.95,1.24,817.66,Yoga,999.34
651,192.16,120.92,56.83,1.44,1553.9,Strength,-472.9000000000001
652,184.46,158.34,64.02,1.55,1812.1,Strength,-439.0999999999999
653,163.72,156.27,72.95,1.24,1636.8,Hiit,-266.79999999999995
654,178.13,133.22,72.21,0.96,951.26,Strength,539.74
655,161.57,152.67,55.08,1.84,2631.2,Hiit,-636.1999999999998
656,161.7,166.22,50.0,0.78,514.8,Yoga,1604.2
657,181.85,134.6,49.79,1.51,1448.39,Cardio,480.6099999999999
658,172.21,166.1,67.0,1.57,1838.31,Strength,464.69000000000005
659,183.65,147.82,50.07,1.14,1095.31,Cardio,829.69
660,169.42,127.46,56.92,0.63,623.13,Strength,1170.87
661,167.82,135.18,68.85,1.49,1607.86,Strength,35.1400000000001
662,163.04,162.11,50.95,1.29,1392.04,Strength,38.96000000000004
663,171.36,164.0,73.01,1.04,749.42,Yoga,1187.58
664,183.02,150.31,61.87,0.58,382.8,Yoga,2104.2
665,189.0,143.67,61.88,0.92,1115.22,Hiit,95.77999999999996
666,160.94,120.49,59.25,0.68,824.3,Hiit,1015.7
667,189.12,134.8,69.11,1.49,1966.8,Hiit,84.20000000000005
668,181.07,169.15,71.05,1.41,931.45,Yoga,1056.55
669,184.94,169.46,63.2,1.4,1694.0,Hiit,1050.0
670,198.12,138.56,73.95,1.43,1371.66,Cardio,201.33999999999992
671,170.14,120.72,57.0,1.46,1049.45,Yoga,755.55
672,165.28,130.17,60.12,1.44,1553.9,Strength,-191.9000000000001
673,164.85,147.16,61.8,1.15,1242.0,Strength,444.0
674,198.02,152.64,52.65,1.23,886.34,Yoga,581.66
675,176.97,120.92,59.1,1.49,1963.52,Hiit,105.48000000000002
676,192.77,140.77,67.91,0.85,841.5,Strength,2076.5
677,173.22,166.02,74.05,1.45,1563.39,Strength,524.6099999999999
678,186.38,152.92,67.05,1.02,1345.28,Hiit,1860.72
679,190.98,122.09,62.06,1.13,1222.43,Strength,586.5699999999999
680,165.09,151.92,63.15,1.39,1503.7,Strength,635.3
681,168.23,149.71,55.02,1.29,1238.4,Cardio,666.5999999999999
682,198.4,145.72,62.15,1.1,1447.16,Hiit,1838.84
683,168.13,142.16,55.85,1.53,2189.58,Hiit,237.42000000000007
684,163.6,161.8,69.95,1.02,734.4,Yoga,1174.6
685,182.72,160.97,66.99,0.94,929.75,Strength,674.25
686,173.24,131.07,63.02,1.15,1239.93,Strength,105.06999999999994
687,168.99,124.12,52.12,1.51,1330.01,Cardio,212.99
688,195.97,148.16,68.08,1.06,1145.75,Strength,644.25
689,164.13,130.68,64.73,1.41,1355.86,Cardio,428.1400000000001
690,197.7,138.24,73.98,1.43,1886.03,Hiit,-125.02999999999996
691,188.02,137.03,60.92,1.71,2445.3,Hiit,-562.3000000000002
692,191.17,125.76,68.86,1.12,739.2,Yoga,820.8
693,188.0,152.21,65.0,1.57,1839.73,Strength,391.27
694,184.76,127.31,51.92,1.04,1124.14,Strength,2095.86
695,163.39,152.97,65.0,1.27,1370.46,Strength,1378.54
696,188.18,151.88,66.84,1.07,1294.7,Hiit,1044.3
697,175.85,148.55,70.14,1.9,2223.0,Strength,168.0
698,164.83,157.18,64.99,1.14,819.43,Yoga,1031.5700000000002
699,186.37,140.46,55.86,0.9,792.0,Cardio,583.0
700,161.98,160.74,71.1,1.27,1220.22,Cardio,1017.78
701,170.7,119.99,57.94,1.74,2034.23,Strength,-282.23
702,171.61,119.77,51.86,1.3,936.0,Yoga,691.0
703,188.08,166.58,66.02,1.3,1718.86,Hiit,1086.14
704,167.18,159.79,72.88,0.8,967.12,Hiit,1070.88
705,170.16,129.64,50.09,1.0,1317.8,Hiit,1464.2
706,191.13,129.03,55.0,1.36,1347.62,Strength,-89.61999999999989
707,169.98,158.87,72.96,0.75,660.6,Cardio,1173.4
708,189.1,138.98,54.95,1.38,1492.88,Strength,1488.12
709,197.87,151.24,49.83,1.08,1306.8,Hiit,1297.2
710,188.08,138.83,53.16,1.28,1384.7,Strength,618.3
711,182.23,141.96,53.96,1.15,1388.97,Hiit,318.03
712,178.2,137.48,70.02,0.61,535.82,Cardio,1027.1799999999998
713,197.79,137.48,64.1,1.28,1228.8,Cardio,818.2
714,185.05,137.77,72.94,1.3,936.78,Yoga,2527.2200000000003
715,184.16,166.03,55.1,1.05,1134.0,Strength,1904.0
716,182.31,162.91,59.96,1.47,1412.38,Cardio,1641.62
717,197.18,143.2,72.94,1.93,2259.84,Strength,-522.8400000000001
718,199.14,147.9,64.13,0.75,906.68,Hiit,1618.3200000000002
719,164.61,157.02,64.8,1.15,1240.97,Strength,859.03
720,176.03,146.93,64.13,1.04,916.86,Cardio,636.14
721,198.19,152.9,52.96,1.22,876.94,Yoga,622.06
722,190.93,123.09,60.9,0.68,598.4,Cardio,929.6
723,172.13,135.16,74.17,1.18,851.02,Yoga,994.98
724,198.0,145.73,61.98,1.1,1188.0,Strength,2284.0
725,183.33,150.5,62.01,0.59,583.57,Strength,2106.43
726,179.87,130.64,60.84,1.13,1219.38,Strength,403.6199999999999
727,179.29,151.25,65.93,1.3,1406.34,Strength,830.6600000000001
728,161.22,132.74,73.14,0.95,941.36,Strength,2233.64
729,183.33,119.6,68.08,1.33,956.0,Yoga,1886.0
730,175.02,162.01,53.01,1.28,1230.85,Cardio,906.15
731,186.12,166.22,50.02,0.93,819.14,Cardio,1082.86
732,194.18,121.11,57.95,1.67,2391.77,Hiit,-727.77
733,187.96,157.65,66.81,1.48,1302.4,Cardio,203.5999999999999
734,165.48,146.59,61.97,1.15,829.38,Yoga,771.62
735,175.09,143.07,72.76,0.74,651.79,Cardio,1730.21
736,161.79,122.77,51.96,1.02,1236.44,Hiit,372.56
737,183.21,131.06,69.2,1.47,1587.6,Strength,-54.59999999999991
738,199.03,147.98,64.04,0.76,752.4,Strength,1937.6
739,174.9,148.32,54.02,1.14,1004.11,Cardio,466.89
740,193.03,167.13,62.16,1.06,763.2,Yoga,2645.8
741,161.99,154.18,53.02,1.33,1757.06,Hiit,271.94000000000005
742,187.91,152.39,64.74,1.57,2243.37,Hiit,81.63000000000011
743,193.93,130.0,55.89,1.27,1220.22,Cardio,1391.78
744,182.12,120.77,65.16,1.46,1444.09,Strength,-106.08999999999992
745,192.8,129.83,50.98,0.65,427.83,Yoga,1466.17
746,186.19,146.73,72.19,1.0,1212.2,Hiit,1222.8
747,177.15,135.52,56.05,1.59,1656.14,Cardio,208.8599999999999
748,181.02,159.74,70.15,1.9,2714.91,Hiit,-272.90999999999985
749,160.84,151.9,74.01,1.33,1276.8,Cardio,648.2
750,168.06,142.79,51.19,0.91,800.8,Cardio,932.2
751,176.72,137.98,65.99,1.37,1811.41,Hiit,340.5899999999999
752,196.13,130.52,65.79,0.68,447.98,Yoga,1373.02
753,198.33,119.85,70.98,1.27,1370.46,Strength,295.54
754,166.09,132.07,54.17,1.48,1421.98,Cardio,-216.98
755,197.05,162.92,74.19,1.83,2144.39,Strength,199.61000000000013
756,159.88,150.86,74.09,0.61,536.8,Cardio,1212.2
757,194.15,125.8,73.03,1.01,891.22,Cardio,615.78
758,162.15,147.57,58.9,1.33,1757.06,Hiit,-411.06
759,159.94,123.76,65.98,1.08,950.4,Cardio,555.6
760,191.96,145.25,65.89,1.16,1113.6,Cardio,802.4000000000001
761,193.23,144.17,50.02,1.45,1568.61,Strength,-354.6099999999999
762,160.64,133.03,72.91,0.97,1176.9,Hiit,2163.1
763,191.99,155.02,69.06,1.01,998.08,Strength,759.92
764,185.26,126.36,52.23,1.36,1793.7,Hiit,-148.70000000000005
765,194.14,140.2,63.95,1.08,1166.4,Strength,1756.6
766,170.96,136.35,65.48,0.66,579.74,Cardio,2474.26
767,170.98,154.41,52.82,1.15,1243.04,Strength,2175.96
768,194.14,134.95,71.12,0.51,618.22,Hiit,1824.78
769,197.9,120.21,68.91,1.14,1503.55,Hiit,-197.54999999999995
770,195.9,128.97,65.96,1.42,1365.47,Cardio,430.53
771,190.17,159.91,72.15,1.48,1958.48,Hiit,580.52
772,163.85,143.18,72.98,1.39,1224.31,Cardio,340.69000000000005
773,177.47,122.18,68.88,1.08,950.4,Cardio,201.6
774,187.05,139.05,55.94,1.71,1334.83,Yoga,394.1700000000001
775,181.98,151.22,63.87,1.38,909.14,Yoga,1069.86
776,159.97,143.29,57.8,0.73,481.8,Yoga,1259.2
777,196.65,162.73,74.19,1.81,1880.95,Cardio,710.05
778,192.93,141.03,67.83,0.84,737.86,Cardio,2119.14
779,187.0,129.32,69.96,1.29,929.57,Yoga,384.43
780,182.84,160.61,67.34,0.93,613.24,Yoga,902.76
781,170.97,157.36,74.24,0.61,536.8,Cardio,1255.2
782,199.11,168.05,67.05,1.94,2269.8,Strength,154.19999999999982
783,173.94,129.62,71.0,0.73,723.36,Strength,716.64
784,195.71,148.14,68.0,1.06,1017.6,Cardio,480.4
785,190.28,162.21,50.12,1.23,1624.95,Hiit,196.04999999999995
786,195.88,166.93,52.61,0.73,641.82,Cardio,2521.18
787,198.38,139.16,57.75,1.88,2201.29,Strength,-318.29
788,171.17,121.05,65.97,0.95,836.76,Cardio,1194.24
789,174.97,133.01,58.03,1.13,1084.8,Cardio,859.2
790,179.8,119.71,58.93,0.67,809.96,Hiit,1337.04
791,164.07,129.11,64.89,0.85,560.49,Yoga,1275.51
792,181.13,147.01,50.18,1.23,812.54,Yoga,1301.46
793,199.23,138.26,67.82,0.9,790.56,Cardio,1088.44
794,160.15,145.2,49.97,1.66,1727.73,Cardio,566.27
795,187.03,165.16,57.74,1.21,1196.81,Strength,183.19000000000003
796,178.85,146.11,59.08,1.7,1989.0,Strength,480.0
797,178.07,138.78,54.06,1.41,930.6,Yoga,1036.4
798,198.19,154.86,58.82,1.19,858.94,Yoga,2089.06
799,171.96,152.88,59.96,1.46,1401.6,Cardio,1868.4
800,190.89,125.28,72.17,1.38,1324.8,Cardio,166.20000000000005
801,195.8,149.31,63.95,1.19,1285.2,Strength,616.8
802,186.2,145.56,72.02,1.0,660.6,Yoga,1716.4
803,165.69,129.85,55.15,1.04,996.74,Cardio,2108.26
804,195.06,141.18,52.08,1.79,1864.46,Cardio,-82.46000000000004
805,178.32,123.07,69.02,1.77,2069.31,Strength,171.69000000000003
806,189.12,157.01,71.94,1.97,2051.95,Cardio,372.0500000000002
807,188.89,158.0,68.35,1.48,1599.73,Strength,724.27
808,175.19,163.08,67.79,1.02,673.2,Yoga,928.8
809,160.64,141.11,57.85,0.9,1089.0,Hiit,606.0
810,187.89,151.78,67.22,1.08,950.4,Cardio,1564.6
811,182.41,145.31,55.97,1.84,1906.24,Cardio,432.76
812,183.05,152.08,73.97,1.4,1344.0,Cardio,1331.0
813,198.18,122.21,72.06,1.2,1586.64,Hiit,-239.6400000000001
814,193.91,133.68,59.77,1.94,1512.04,Yoga,286.96000000000004
815,188.29,135.22,71.7,1.44,1429.49,Strength,1532.51
816,197.88,163.03,64.98,1.14,1381.91,Hiit,664.0899999999999
817,167.12,160.64,62.03,1.32,1307.99,Strength,1851.01
818,168.04,145.71,74.11,1.1,1188.0,Strength,1420.0
819,187.64,165.47,65.07,1.39,1499.95,Strength,286.04999999999995
820,191.09,122.85,61.15,0.69,682.48,Strength,927.52
821,169.19,166.1,61.21,1.82,1418.51,Yoga,337.49
822,166.55,145.55,66.25,0.75,661.2,Cardio,1533.8
823,160.73,131.22,59.92,0.69,456.23,Yoga,1781.77
824,168.84,136.27,64.14,1.09,957.46,Cardio,1573.54
825,182.26,157.04,64.05,0.53,349.8,Yoga,2525.2
826,194.96,139.59,63.96,1.16,1021.73,Cardio,1252.27
827,166.65,120.96,52.92,1.13,1221.42,Strength,343.5799999999999
828,161.05,161.79,70.09,1.16,1531.2,Hiit,538.8
829,166.05,165.03,56.28,1.97,2048.8,Cardio,-296.8000000000002
830,179.95,125.8,50.34,1.84,2154.46,Strength,-534.46
831,173.93,161.69,68.81,1.88,2196.22,Strength,518.7800000000002
832,176.77,164.69,49.75,2.0,2083.2,Cardio,377.8000000000002
833,177.16,161.62,66.79,1.29,1705.64,Hiit,1631.36
834,192.9,130.33,59.07,1.21,1462.77,Hiit,1285.23
835,182.99,149.69,61.76,0.56,553.39,Strength,2009.61
