user_id,age,gender,weight_kg,height_m,bmi,fat_percentage,lean_mass_kg
428,39,Female,63,1.6,24.7,24.550876384171083,47.70648086228862
429,28,Male,83,1.79,26.18,26.92990731937824,61.29119374050553
430,37,Male,123,1.62,46.94,35.0,80.06700000000001
431,41,Male,54,1.55,22.76,19.74895193067684,43.88929818911284
432,45,Male,60,1.68,21.28,25.92513143658658,44.49677354604244
433,45,Male,48,1.64,18.12,19.27396366141817,39.34587011142479
434,53,Male,84,1.76,27.15,28.039903695954184,60.518440991702526
435,41,Male,61,1.79,19.17,22.546448162151435,47.5642261836228
436,38,Female,86,1.8,26.8,24.452251600980816,65.59055516002846
437,37,Female,76,1.82,23.08,23.907423927366043,58.17277440752866
438,34,Female,54,1.52,23.58,27.980209416271503,39.23638191001528
439,33,Female,81,1.99,20.6,21.943758581462703,63.662670500959024
440,46,Male,61,1.54,26.0,28.2245199211662,44.26393856461681
441,51,Female,59,1.65,21.79,20.95717759598848,46.89610653230004
442,46,Male,87,1.64,32.42,30.91717076730244,60.24713537383553
443,39,Male,87,1.87,25.08,24.25291111986925,66.42262223898666
444,45,Male,46,1.79,14.49,18.23335941447748,37.97242788791666
445,41,Male,42,1.74,14.1,20.074885368452897,34.120031436207455
446,51,Male,59,1.71,20.29,21.98310910362697,46.29522305790776
447,53,Female,78,1.66,28.4,28.36091358389039,56.07191293788899
448,34,Female,75,1.94,19.99,23.47970957159633,57.55856246024524
449,21,Female,101,1.95,26.67,29.91717396044337,71.08501045192229
450,23,Male,44,1.62,16.83,17.245786560192577,36.54426065501895
451,21,Male,45,1.77,14.61,16.733061300092814,38.102951149077526
452,49,Male,45,1.67,16.43,20.949162523267983,36.21318864809094
453,32,Male,78,1.66,28.44,28.11794583415065,56.32677764435955
454,21,Female,88,1.6,34.67,34.98994296395944,57.702926625189605
455,25,Male,76,1.79,23.87,21.03154055643374,60.38718093649512
456,38,Male,63,1.71,21.66,23.31670376067376,48.57119983798924
457,45,Female,78,1.96,20.48,22.73372843561832,60.78537583969907
458,43,Female,86,1.97,22.32,24.03566664147836,65.81549842182315
459,24,Female,96,1.9,26.61,28.190069983561788,68.98779976679218
460,58,Male,59,1.58,23.89,25.40232299460273,44.4825947983184
461,23,Male,88,1.74,29.14,29.234867959970863,62.421922972509705
462,38,Female,45,1.68,16.23,27.626918566342443,33.14687129661515
463,51,Male,67,1.63,25.54,28.821154465509466,48.29484669515183
464,43,Male,96,1.77,30.69,31.10542367026635,66.2421351410389
465,31,Female,107,1.8,33.28,34.90885153061687,70.18127627968889
466,53,Male,59,1.63,22.55,22.34091808822768,46.5255559733428
467,47,Male,87,1.64,32.54,28.49076894192103,62.57772809892491
468,47,Male,54,1.77,17.55,18.301733341797192,44.90953718201408
469,43,Male,76,1.92,20.65,23.254475431401072,58.41101874916065
470,22,Male,106,1.82,32.29,29.64221168252966,75.24765460553454
471,53,Male,72,1.76,23.53,25.434980798583705,54.357898997832486
472,21,Male,54,1.61,20.97,25.370365851473064,40.568669123139244
473,23,Female,40,1.64,14.97,15.950044531056156,33.8301070762499
474,29,Male,122,2.0,30.5,29.828296837348788,85.62351219906701
475,37,Male,92,1.77,29.37,29.748724057500706,64.63117386709935
476,52,Male,68,1.63,25.78,29.49424444687395,48.29644255389135
477,18,Female,56,1.87,16.17,19.79341969679801,45.3488005034304
478,55,Male,76,1.73,25.63,27.579779847720665,55.56079290082871
479,53,Male,74,1.61,28.81,28.452050976559903,53.432008330705074
480,29,Female,87,1.86,25.15,27.529491912330545,63.063836137889965
481,30,Female,114,1.91,31.25,30.76046804985809,78.93999037635679
482,28,Male,70,1.67,25.39,28.081402764679453,50.932750562054
483,53,Male,104,1.84,31.0,30.50135504043536,72.93882788506309
484,54,Male,57,1.75,18.68,20.277216653183213,45.617376631048565
485,48,Female,39,1.64,14.72,18.54797069292496,32.246858402671016
486,33,Male,75,1.6,29.41,29.81347256324641,52.84343650713178
487,20,Male,96,1.71,33.07,35.0,62.8615
488,42,Female,73,1.59,28.95,30.94832852470276,50.54582351991758
489,43,Male,70,1.66,25.6,28.12639409588561,50.7068289653527
490,42,Male,57,1.67,20.62,21.8714064577829,44.93956700548328
491,39,Female,57,1.69,20.15,23.17482594608824,44.20520515062083
492,25,Female,53,1.53,22.85,25.417808175822795,39.886556187569965
493,35,Male,84,1.94,22.49,22.91889408084849,65.24144804996985
494,57,Male,43,1.75,14.32,19.516298188796764,35.30015161439374
495,40,Male,87,1.87,24.94,24.15927488582156,66.1331122995636
496,50,Female,70,1.55,29.52,32.00500324573907,48.22885119779728
497,57,Male,90,1.72,30.47,33.00857068798952,60.38607438184624
498,31,Male,49,1.62,18.9,20.60375267395569,39.37259904898538
499,55,Male,130,1.73,43.59,35.0,84.799
500,54,Female,55,1.71,18.98,22.25393959512692,43.14906352470456
501,33,Female,58,1.62,22.4,25.234360388580285,43.95471952755365
502,32,Female,85,1.64,31.66,33.27832102661062,56.813509645841066
503,53,Male,61,1.63,22.97,24.680034722076968,45.96777480911643
504,56,Female,44,1.73,14.98,17.9456723058876,36.776749672501175
505,51,Female,44,1.63,16.73,21.1690550417286,35.048238128447466
506,26,Male,89,1.64,33.14,33.513960519663975,59.25900698882349
507,56,Female,49,1.7,17.28,20.576954736627822,39.66386880452807
508,29,Female,82,1.99,20.83,24.67749495302679,62.1335344132482
509,44,Male,50,1.87,14.57,16.657580927988857,42.45462827528248
510,27,Female,76,1.7,26.63,29.36350855795345,54.36184381379903
511,47,Female,56,1.77,17.9,21.03351547498165,44.28440452163029
512,34,Female,102,1.71,34.97,35.0,66.46900000000001
513,34,Female,75,1.94,20.06,24.837015614183965,56.74053691285252
514,21,Female,95,1.63,36.11,33.28576296482681,63.99896758784164
515,53,Male,57,1.59,22.62,26.674742926204207,41.927381994796434
516,23,Male,59,1.76,19.24,25.23544309466027,44.56715237127301
517,42,Female,70,1.66,25.48,23.797627070087724,53.49406579679842
518,32,Male,53,1.52,23.1,25.387659399490506,39.81314494443187
519,37,Female,74,1.82,22.52,24.92266573271198,56.01519909682359
520,47,Female,95,1.7,33.01,28.911784392717816,67.81104886778647
521,53,Female,73,1.76,23.82,30.05709886829209,51.596878164860925
522,21,Male,62,1.81,18.97,17.760317214289824,51.11196285131887
523,54,Female,67,1.54,28.37,30.158634843361696,46.98927047738625
524,54,Female,115,2.0,28.91,33.03210683578986,77.44167165509262
525,31,Male,84,1.64,31.59,31.846759831051244,57.90980817155575
526,18,Female,99,1.7,34.39,34.4258612119648,65.16757912754937
527,30,Female,61,1.52,26.69,31.366012647114616,42.326580000524416
528,21,Male,96,1.63,36.35,35.0,62.777
529,24,Male,67,1.61,25.86,26.73731356096829,49.11530498872686
530,48,Female,81,1.83,24.45,23.2566818909089,62.82975453591288
531,19,Male,124,1.82,37.5,35.0,80.73
532,28,Male,82,1.66,29.77,30.510132839995407,57.00253803135177
533,42,Male,46,1.78,14.58,16.570405905254894,38.53612951236276
534,19,Female,110,1.91,30.29,28.863922508045786,78.6053656286094
535,45,Male,59,1.68,21.07,21.23353073982699,46.83454262209887
536,27,Male,76,1.7,26.39,32.64510434669384,51.371578914776606
537,18,Female,57,1.75,18.85,21.26659578382933,45.44492091357371
538,23,Male,80,1.8,24.89,26.837700746838195,59.005394347674994
539,44,Male,86,1.97,22.35,21.24033227631161,68.30825981675494
540,56,Female,96,1.74,31.72,32.409479268958066,64.91393611009268
541,44,Male,68,1.76,22.24,25.95336542966261,51.00332189204838
542,32,Female,84,1.74,27.84,27.041828555136004,61.49644271087587
543,35,Male,78,1.67,28.01,27.38131961202388,56.73697498712574
544,36,Female,58,1.77,18.69,18.71937559947157,47.58167752406934
545,45,Male,52,1.85,15.28,19.4575863534841,42.11562809576317
546,49,Female,87,1.6,34.29,31.828938233100804,59.83374091280742
547,48,Female,82,1.86,23.82,23.25645398255924,63.23668191837119
548,44,Male,85,1.86,24.72,25.61153410911633,63.60957718329462
549,43,Male,109,1.73,36.45,35.0,70.91499999999999
550,37,Male,52,1.71,18.05,17.121683933264684,43.73488738841623
551,32,Male,59,1.66,21.47,25.72022894092347,43.93648458144376
552,26,Male,72,1.67,26.12,29.26832544933329,51.53509807761576
553,57,Male,85,1.69,29.98,30.119198472081184,59.8319422682041
554,28,Female,52,1.61,20.19,19.81477096099541,41.968948879015
555,35,Female,64,1.59,25.56,25.206295041904568,48.33917151441708
556,42,Female,42,1.66,15.5,20.300698442041725,34.047541625559774
557,54,Female,71,1.86,20.78,22.64099476600389,55.62112476324321
558,21,Female,51,1.71,17.57,20.16496024608476,41.01125992158626
559,20,Male,61,1.57,24.88,23.970013646454145,46.62158763199432
560,21,Female,57,1.72,19.53,22.24605157298166,44.9340067959739
561,46,Female,88,1.6,34.62,35.0,57.616
562,33,Male,45,1.5,20.18,22.4638710610316,35.20140253829165
563,40,Female,63,1.62,24.17,25.786841514227746,47.08082774337392
564,18,Female,71,1.54,30.35,28.77557719755591,51.26021709091901
565,30,Male,69,1.56,28.68,29.274890175343423,49.366126657610295
566,34,Female,97,1.71,33.42,35.0,63.518
567,31,Male,75,1.93,20.26,23.10242780103093,58.01921822412216
568,30,Female,51,1.74,17.0,20.758975779611728,40.78535516623385
569,22,Female,71,1.93,19.24,20.575980180946488,56.90731020035185
570,21,Male,79,1.52,34.38,35.0,51.623000000000005
571,24,Female,59,1.79,18.63,19.18835088470035,48.2445545218339
572,59,Male,85,1.67,30.76,32.38089887720985,58.00366494312939
573,22,Female,83,1.99,21.2,23.474116346279228,64.24347932729859
574,18,Female,60,1.79,19.0,21.377040128912817,47.873520265504986
575,28,Female,68,1.72,23.08,26.14382193432069,50.4363840010524
576,49,Male,86,1.63,32.58,34.29243573981152,56.87646762361915
577,41,Male,63,1.77,20.31,20.30206140557093,50.71976812149465
578,58,Female,126,1.69,44.15,35.0,81.965
579,58,Female,76,1.77,24.39,25.29388897538066,57.07546882280918
580,32,Male,62,1.63,23.4,25.430365902744377,46.35994151826383
581,44,Female,85,1.86,24.59,27.36519777741076,61.79768973097893
582,28,Male,55,1.79,17.32,17.995963169211635,45.49583963372138
583,44,Male,59,1.51,26.01,27.130928234774338,43.21864646395534
584,55,Female,118,1.72,40.1,35.0,77.1095
585,32,Male,83,1.74,27.67,29.70761010513348,58.88393501492968
586,21,Male,100,1.84,29.78,28.537077682042327,72.04891828096493
587,28,Male,102,1.84,30.15,33.35111758818843,68.04184405421843
588,38,Male,71,1.88,20.25,21.42399534848685,56.23684652908796
589,52,Male,125,1.91,34.34,33.420292671376224,83.40439937056699
590,42,Female,113,1.83,33.76,34.540686087347225,74.00830030964522
591,25,Male,70,1.66,25.74,28.5955771504828,50.64715712716256
592,53,Female,85,1.76,27.72,23.766042092788705,65.45447625913161
593,56,Female,52,1.57,21.38,20.67859863781532,41.79444637773511
594,52,Male,73,1.76,23.85,25.867851069148266,54.76141841522018
595,42,Female,72,1.69,25.26,24.10055138699189,54.75386222942405
596,44,Female,69,1.75,22.54,29.307572612877607,48.8060518680693
597,43,Male,56,1.79,17.77,17.399724948086703,47.02433658705424
598,44,Female,46,1.79,14.59,19.69931176400597,37.54057175032721
599,40,Female,52,1.61,20.18,23.097525749207527,40.235374528014624
600,27,Male,128,1.86,37.13,35.0,83.5055
601,50,Female,86,1.63,32.48,27.49118345412097,62.5751086790936
602,27,Female,73,1.67,26.23,28.96415853858556,51.95561444487852
603,29,Female,91,1.99,23.08,26.290404517852007,67.35582835158684
604,33,Male,56,1.61,21.63,25.540685650123688,41.74189162454066
605,42,Male,82,1.95,21.8,25.72730431581116,61.57206472219255
606,18,Male,64,1.55,26.91,29.46251810844474,45.602482042890486
607,52,Male,81,1.72,27.58,27.67670120657944,59.00857948555184
608,18,Male,64,1.63,24.26,23.04140049962087,49.60751323794438
609,48,Male,45,1.74,14.98,17.34758067854851,37.49113740421039
610,36,Female,103,1.89,28.94,32.08617917994439,70.2025165816915
611,38,Female,85,1.82,25.91,28.53044154134476,61.33517506921792
612,49,Male,84,1.68,30.03,27.44860839327791,61.48730438669696
613,55,Male,71,1.62,27.24,32.950544092653935,47.9336560281617
614,20,Male,70,1.69,24.8,22.549958968654604,54.857864062501946
615,30,Male,77,1.71,26.56,27.44370209219865,56.34722095519853
616,31,Male,77,1.92,21.05,24.24494945174468,58.78591922544612
617,46,Male,127,1.76,41.1,35.0,82.75150000000001
618,43,Male,69,1.75,22.82,26.10132096290663,51.640396911120845
619,29,Female,58,1.61,22.65,24.81959621189329,44.13089702361864
620,29,Male,62,1.92,17.03,20.840826149039536,49.68821342624789
621,53,Male,75,1.72,25.45,26.665100433401868,55.22117937364839
622,50,Female,64,1.79,20.17,24.884399782965943,48.55472398029081
623,43,Female,61,1.55,25.57,28.269234231884045,44.05703633477682
624,32,Female,58,1.66,21.14,25.88547171922345,43.17912417638041
625,49,Male,89,1.67,32.06,29.6546094499357,62.88877915175749
626,53,Female,46,1.5,20.81,22.1559187605644,36.45438324442769
627,41,Male,72,1.62,27.65,29.384993176732337,51.23824895096302
628,49,Male,57,1.58,23.19,23.44293985711366,44.32653782273119
629,22,Male,40,1.75,13.25,17.56128188284398,33.45363181194191
630,51,Female,74,1.63,27.87,28.03325511637391,53.29857126081348
631,42,Male,55,1.73,18.45,20.753344644445747,43.75207842180151
632,39,Male,63,2.0,15.88,22.34973998008675,49.30791511264491
633,42,Male,73,1.59,28.92,30.91057412398503,50.51127925795454
634,18,Female,95,1.85,28.05,28.89293754364736,68.2556692518529
635,51,Female,88,1.62,33.59,35.0,57.304
636,51,Male,80,1.51,35.14,35.0,52.0845
637,31,Male,48,1.62,18.58,21.103842522535604,38.477656001759385
638,22,Male,86,1.91,23.75,22.116929215469344,67.49346914187426
639,51,Male,64,1.51,28.45,27.419504919890628,47.08296715846696
640,31,Male,57,1.56,23.57,23.448764913418408,43.91744356917186
641,41,Female,64,1.65,23.8,25.721508027599285,48.13246279811566
642,58,Female,76,1.77,24.36,28.591147949101643,54.492095000040536
643,37,Female,92,1.77,29.38,32.88012467522095,61.78384523645912
644,44,Male,51,1.87,14.59,17.761057544148084,41.96653233522123
645,41,Female,82,1.87,23.46,23.27915949568176,62.934105465692255
646,42,Male,66,1.76,21.37,23.330677330264745,50.7627585396317
647,20,Female,71,1.69,25.01,24.054003937738617,54.24063038766709
648,57,Female,51,1.63,19.46,21.41834526927172,40.62671549578652
649,56,Female,63,1.52,27.56,29.12638286818912,45.13231938953717
650,31,Female,70,1.62,26.72,29.433371670693017,49.481319784510056
651,21,Female,39,1.56,16.37,19.141123994732983,32.214176200498386
652,39,Female,55,1.61,21.23,22.599585992563064,42.59344782829255
653,49,Female,45,1.74,15.01,17.779833658367295,37.36906560227207
654,23,Male,51,1.67,18.34,19.474622282066807,41.18873070272282
655,40,Female,63,1.59,25.14,27.269056781167045,46.22051441556834
656,43,Female,72,1.8,22.52,24.529635556883527,55.06317789769778
657,28,Male,70,1.58,28.11,25.26119584608804,52.45169275521542
658,57,Female,83,1.65,30.7,33.728378388036944,55.38319418111752
659,45,Male,73,1.75,23.93,27.60824918138757,53.0631533500429
660,57,Male,67,1.75,21.97,20.23431967852281,53.66634972028986
661,59,Female,54,1.75,17.64,21.830346603613176,42.21942979938852
662,41,Female,50,1.75,16.57,17.33797754467128,41.9427101938338
663,49,Male,68,1.77,21.95,22.65828440972601,53.19563198299045
664,58,Male,96,1.71,33.03,32.35896361905662,65.32094883307703
665,32,Female,46,1.5,20.49,25.84244115378274,34.19405038399078
666,49,Male,67,1.75,22.02,24.866090034350737,50.66279548983731
667,45,Male,79,1.95,20.94,22.759453459215603,61.49892315577254
668,46,Male,65,1.71,22.54,21.93946652001224,51.44189156331194
669,46,Male,108,1.64,40.2,35.0,70.2715
670,40,Male,57,1.98,14.72,20.7195411850158,45.75275278212738
671,18,Male,65,1.58,26.26,28.28379989889303,47.00996916627562
672,57,Female,46,1.76,14.95,18.021585264030293,37.956006022753975
673,45,Male,60,1.68,21.29,24.67490762788226,45.25531549716834
674,50,Male,59,1.65,21.81,23.257089821707776,45.56994006386992
675,31,Female,79,1.71,27.06,27.68595678085336,57.22933380363266
676,36,Male,109,1.62,41.85,35.0,71.3895
677,21,Female,79,1.51,34.65,35.0,51.3565
678,20,Female,120,1.73,40.19,35.0,78.182
679,48,Female,69,1.62,26.51,27.243284245145183,50.60957147907701
680,19,Male,75,1.73,25.24,24.60244204060601,56.95531528252622
681,51,Male,63,1.62,24.33,25.13397671470684,47.79446926533116
682,32,Male,126,1.83,37.7,34.68238873411702,82.46348422317726
683,54,Female,83,1.87,23.97,29.542165678661576,59.06480251157801
684,30,Male,62,1.67,22.57,25.5955344458552,46.83761106633415
685,48,Female,57,1.99,14.59,20.03394769884275,46.19638841437855
686,41,Female,49,1.5,21.84,22.28565132660032,38.19660237297594
687,52,Female,52,1.67,18.66,26.39575908026055,38.31100739872438
688,38,Female,59,1.72,19.96,24.153715829267693,44.77964617440035
689,53,Female,67,1.55,28.17,30.867365885134586,46.78205350552943
690,39,Male,59,1.98,15.12,20.022185161310443,47.39485307340743
691,19,Male,64,1.78,20.38,22.207679003174352,50.23050166765032
692,18,Female,60,1.79,18.93,22.84375532639255,46.80297801901028
693,42,Male,80,1.78,25.5,27.51742205030112,58.55867472556173
694,27,Female,122,1.94,32.47,32.684536514225144,82.25949637961688
695,22,Female,101,1.84,30.07,32.099184857927376,69.11623973311573
696,59,Female,89,1.72,30.31,34.02302667144757,59.16155198371297
697,47,Female,84,1.81,25.78,26.43299422646744,62.12733637574826
698,41,Female,76,1.97,19.59,23.12726520218134,58.44634026678153
699,55,Female,43,1.69,15.21,20.627519791132183,34.487342650753064
700,40,Male,77,1.76,25.16,27.44995705828847,56.53824846447579
701,54,Female,64,1.53,27.65,25.976063302983302,47.90829183030921
702,30,Male,60,1.55,25.25,27.861327414261748,43.7665326577674
703,56,Male,109,1.66,39.65,35.0,71.019
704,19,Male,82,1.8,25.51,29.963928658148944,57.89181657117408
705,21,Female,106,1.82,32.16,30.041914098950336,74.51935310179809
706,51,Female,49,1.61,19.04,23.733841221766657,37.64497597293597
707,48,Male,68,1.69,23.95,26.03931179218675,50.58911073414427
708,50,Male,115,1.67,41.49,35.0,75.205
709,42,Female,95,1.77,30.49,29.58258840908816,67.2556698104799
710,52,Female,66,1.52,28.7,31.675102555092817,45.29940700597346
711,26,Female,71,1.5,31.56,29.96244267871928,49.73366945384144
712,18,Male,57,1.87,16.39,22.219167944769616,44.57619485085254
713,19,Male,73,1.77,23.59,22.754011678320232,57.08478536972135
714,35,Male,123,1.69,43.37,35.0,80.5155
715,28,Male,113,1.87,32.59,31.03461263411956,78.60674851963053
716,22,Female,114,1.6,44.9,35.0,74.711
717,40,Female,61,1.53,26.43,29.26122176697734,43.77315597059442
718,46,Female,97,1.9,27.1,27.105748802530627,71.30515652136454
719,41,Male,76,1.97,19.64,23.32721961937608,58.43999320611156
720,18,Female,48,1.69,17.1,20.24752427013097,38.94313389889505
721,51,Male,58,1.65,21.57,22.80571051733865,45.32848678421875
722,29,Female,56,1.77,17.88,20.154834981853146,44.72926144316588
723,32,Male,65,1.71,22.34,28.682819714241088,46.59151388068629
724,32,Male,126,1.83,37.72,35.0,82.108
725,58,Male,97,1.71,33.19,31.64820959243818,66.33541259053874
726,49,Male,60,1.87,17.34,22.37237086746208,47.06563154305775
727,46,Female,75,1.53,32.32,33.82597822564546,50.060647472299216
728,56,Male,126,1.63,47.54,35.0,82.108
729,28,Male,108,1.79,33.71,34.42755470646467,70.81824091701816
730,58,Female,75,1.69,26.52,23.088246255012404,58.2529622864536
